entity,predict,output
POI,bpsdm hukum dan ham,bpsdm hukum dan ham
POI,whilna,whilna
POI,komplet herbal center,komplet herbal center
POI,toko agus 1,toko agus 1
POI,mts al-aziz,mts al-aziz
POI,itc dpeok lt. 2,itc dpeok lt. 2
POI,koplek gerry permai,gerry permai
POI,gaia,gaia
POI,isoma,isoma
POI,lebak jero,lebak jero
POI,prumnas harapan sejahtera,belakang hidroponik
POI,cipta rasa,cipta rasa
POI,sudahri,sudahri
POI,terminal indihiang,terminal indihiang
POI,desa nanga keberak,desa nanga keberak
POI,naura cell,naura cell
POI,asrama tni ad,asrama tni ad
POI,green bay,green bay
POI,fikri,fikri
POI,ara cell,ara cell
POI,tk astu pesan,tk astu
POI,lada garam,lada garam
POI,p. slamet,p. slamet
POI,bukit hijau ciomas,bukit hijau ciomas
POI,btn citra ayu,btn citra ayu
POI,salma salon,salma salon
POI,toko aldy jaya,toko aldy jaya
POI,graha sampurna,graha sampurna
POI,terminal mojoagung,terminal mojoagung
POI,tpu tunas jaya,tpu tunas jaya
POI,besole nsc finance,nsc finance
POI,pit stop,pit stop
POI,dipo tower,dipo tower
POI,perum singaperbangsa,perum singaperbangsa
POI,rumah makan semadi,rumah makan semadi
POI,pinggir ploen,kali cilik
POI,yosoe nibrasindo global. pt,yosoe nibrasindo global. pt
POI,indrapura-lima puluh,hartini lubis
POI,taman kalianget,taman kalianget
POI,polsek kapur 9,polsek kapur 9
POI,tas laptop online,tas laptop online
POI,meubel adit,meubel adit
POI,terminal tipe c,terminal tipe c parongpong
POI,komplek pertambangan,komplek pertambangan
POI,green bay,green bay
POI,wm putra aneka rasa,wm putra aneka rasa
POI,riris net,riris net
POI,warung makan,warung makan
POI,gbi setu,gbi setu bekasi
POI,ichi ban,ichi ban
POI,asrama mahasiswa ui,asrama mahasiswa ui
POI,es dawet kertobanyon,es dawet kertobanyon
POI,toko rizki cell,toko rizki cell
POI,mega jaya motor,mega jaya motor
POI,clean laundry,clean laundry
POI,kso pep-ett,wisma argo manunggal
POI,wisma argo manunggal,wisma argo manunggal
POI,toko sutar,toko sutar
POI,vi,pakis wetan vi
POI,solihan,solihan
POI,terminal cangkiran,terminal cangkiran
POI,arjuna elektronik,arjuna elektronik
POI,lui boutique & embryo distro,lui boutique & embryo distro
POI,posyandu sehat,posyandu sehat
POI,mama catering,mama catering
POI,pondok indah mall,pondok indah
POI,akeno digital printing,akeno digital printing
POI,pt. panca darma sakti nusa,pt. panca darma sakti nusa
POI,annpet,annpet
POI,ud. iqbal jaya,ud. iqbal jaya
POI,kerupuk lisnawati,kerupuk lisnawati
POI,h. yunus 3,h. yunus 3
POI,kiara artha park,kiara artha park
POI,pt. antilope madju,puri indah
POI,jirai nusantara,jirai nusantara
POI,tb serba guna,tb serba guna
POI,wisma monex,wisma monex
POI,duta agung,duta agung
POI,masjid raya jami,masjid raya jami
POI,helmy lombok,helmy
POI,bakso cak gondrong,bakso cak gondrong
POI,sdn nglaban 2,sdn nglaban 2
POI,ruko babatan pantai,ruko babatan pantai
POI,ruko taman harapan baru,ruko taman harapan baru
POI,toko fitrah,toko fitrah
POI,exodus club,exodus club
POI,tangkai baru t & t,tangkai baru t & t
POI,lesehan miqqi,lesehan miqqi
POI,oxo pusat palangka raya. cv,oxo pusat palangka raya. cv
POI,rumah sakit hewan pendidikan,universitas padjadjaran
POI,universitas padjadjaran,universitas padjadjaran
POI,locus rooms,locus rooms
POI,ben??s collection,ben??s collection
POI,cuci motor mobil telaten,cuci motor mobil telaten
POI,kedai abg bang anto,kedai abg bang anto
POI,pondok bambu,pondok bambu
POI,komplek griya inti sentosa,komplek griya inti sentosa
POI,kios gama,kios gama
POI,surya laundry,surya laundry
POI,makam sunan terboyo,makam sunan terboyo
POI,lala pesantren al mubarok,parit masigi
POI,setanggor,sahaludin
POI,kp. babakan,kp. babakan
POI,pasar sunan giri,pasar sunan giri
POI,tk an nur,tk an nur
POI,menara bri,menara bri
POI,pasar andir andir,pasar andir
POI,bank syariah mandiri kcp jkt kedoya,golden green
POI,green bay,green bay
POI,bounty boneka,bounty boneka kranggan
POI,perumahan golden land,perumahan golden land
POI,pasar royal,pasar royal
POI,nirwana residence,nirwana residence
POI,dede las,dede las
POI,jembatan kampung baru,jembatan kampung baru
POI,bamba kabupaten pinrang,jembatan bamba
POI,jebug eron,jebug eron
POI,optik sadar jumur,optik sadar
POI,ud wastinah,ud wastinah
POI,raja jaya abadi sentausa pt,raja jaya abadi sentausa pt
POI,model lux toko,model lux toko
POI,rumah gadai alifah mandiri,rumah gadai alifah mandiri
POI,aquase air mineral,aquase air mineral
POI,depan alfamart,depan alfamart
POI,kedai wong ndeso,kedai wong ndeso
POI,la tayu,la tayu
POI,gedung bri,gedung bri
POI,baron bali rotan,baron bali rotan
POI,kampung bahasa arab,kampung bahasa arab
POI,halte sentani,halte sentani
POI,toko pelangi,toko pelangi
POI,rez q juice,rez q juice
POI,konter hp nano cell,plaza lotus
POI,plaza lotus,plaza lotus
POI,tanjung jabung,tanjung jabung timur
POI,dwi warsari,dwi warsari
POI,komplek the istana,komplek the istana
POI,kb mutiara,kb mutiara
POI,ocbc nisp merr surabaya,ocbc nisp merr surabaya
POI,cluster griya indah,cluster griya indah
POI,eros bag,eros bag
POI,klegen p. zizam minoto,p. zizam minoto
POI,bsp regency,bsp regency
POI,rujak manis juri kota blang,rujak manis juri kota blang
POI,taman bunga,taman bunga
POI,pink store,pink store
POI,puskesmas pembantu,puskesmas pembantu
POI,nindya cell,nindya cell
POI,jeje net,jeje net
POI,toko arif,toko arif
POI,sebelah kandang kambing,kandang kambing
POI,dian bakso,dian bakso
POI,ud sinar wahyu,ud sinar wahyu
POI,pasar joglo,pasar joglo
POI,yudi servis hp,yudi servis hp smartphone
POI,cluster mutiara,cluster mutiara
POI,bus terminal,tirto bus terminal
POI,masjid abdussalam,masjid abdussalam
POI,perumahan bayur sarana indah,perumahan bayur sarana indah
POI,terminal cileungsi,terminal cileungsi
POI,sd negeri 01 baremada,sd negeri 01 baremada
POI,h. arsad ropidin,h. arsad ropidin
POI,dian salon,dian salon
POI,kayen kidul meubel mulya,meubel mulya
POI,toko pakaian,toko pakaian griya zafaku
POI,warung makan ridha,warung makan ridha
POI,griya muslim fatma purbalingga,griya muslim fatma purbalingga
POI,jembatan merah putih,jembatan merah putih
POI,bunderan pameuntasan,bunderan pameuntasan
POI,masjid nurul taqwa,masjid nurul taqwa
POI,teras jaya,teras jaya
POI,sumur bor,sumur bor
POI,pt bbts,pt bbts
POI,masjid ar roudlah,masjid ar roudlah
POI,sumur bor,sumur bor
POI,kedai cilok,kedai cilok
POI,kalia residence 3,kalia residence 3
POI,warung joss tahes,warung joss tahes
POI,melly collection,melly collection
POI,merdeka walk,merdeka walk
POI,sd nahdlatul ulama medan,sd nahdlatul ulama medan
POI,kedai kopi zeho brastagi,kedai kopi zeho
POI,tb sekawan mandiri,tb sekawan mandiri
POI,zenn cafe cimalaka,zenn cafe
POI,posyandu ngadi asih,posyandu ngadi asih
POI,auto star,auto star
POI,bp pemuda,bp pemuda
POI,griya mas matahari,griya mas matahari
POI,smk negeri 1 purworejo,kotak pos 127
POI,rumah barokah,rumah barokah
POI,iramart limpung,iramart limpung
POI,cluster bumi tessa,cluster bumi tessa
POI,rinnai,rinnai
POI,bengkel depan bank,depan bank sultra
POI,perumahan lingkar pratama,perumahan lingkar pratama
POI,saung h.yusuf,saung h.yusuf
POI,kenari cell,kenari cell
POI,kampung lisung uyut,kampung lisung uyut
POI,putra mandiri regency,putra mandiri regency
POI,paradise resort,paradise resort
POI,untung ada mobil,untung ada mobil
POI,pinang ranti,pinang ranti
POI,pasar mobil,pasar mobil
POI,tugu topeng,tugu topeng
POI,perum fajar gedongan adenium,perum fajar gedongan
POI,warung madura,warung madura
POI,wisata bukit mas 2,grand palais
POI,griya melati mas,griya melati mas
POI,perumahan taman setiabudi,perumahan taman setiabudi
POI,condo graha,condo graha
POI,tanah pasir,masjid nurul islam
POI,halte st .maria,halte st .maria
POI,golf lake residence,golf lake residence
POI,soleh h.sukhemi home industri music,soleh h.sukhemi home industri music
POI,jepun putih,jepun putih
POI,merbabu shop,merbabu shop
POI,buana impian 2,buana impian 2
POI,alexa net,alexa net
POI,midi glee u,midi glee u
POI,toko tina,toko tina
POI,indo kmj starry jaya,indo kmj starry jaya
POI,bakso adi,bakso adi
POI,madrasah at - taqwa,madrasah at - taqwa
POI,toko rhama toys,toko rhama toys
POI,aspen residence,aspen residence
POI,trend salon,trend salon
POI,cafe bu sukri,cafe bu sukri
POI,komplek dki joglo,komplek dki joglo
POI,abid mesin,abid mesin
POI,toko yanto,toko yanto
POI,gedung jsm,gedung jsm
POI,princes salon,princes salon
POI,warnet neo,warnet neo
POI,pizza master,pizza master
POI,obat vitalitas,obat vitalitas
POI,lombok grafika pro,logo-lombok grafika pro
POI,siemens ag pt,siemens ag pt
POI,subur agung cuci motor,subur agung cuci motor
POI,depot cilat cilut,depot cilat cilut
POI,mekar manis,mekar manis
POI,jembatan merah plaza,siska modes
POI,plaza lotus,plaza lotus
POI,rm alam baru,rm alam baru
POI,tamora gallery,tamora gallery
POI,perumahan kim lipi,perumahan kim lipi
POI,sukom,sukomulyo
POI,groovy pet center,groovy pet center
POI,dipo tower,dipo tower
POI,made taman,taman puspa raya
POI,kolam renang tirta bayu,kolam renang tirta bayu
POI,pangkalan gas,pangkalan gas tria
POI,lisna diatmika shop,lisna diatmika shop
POI,pasar batang,ds ps. batang
POI,jaya dewi,jaya dewi
POI,terminal cepu,terminal cepu
POI,kos talitha,kos talitha
POI,wisata bukit mas 2,wisata bukit mas 2
POI,musashi,musashi
POI,acc tailor,acc tailor
POI,kapuas game centre,kapuas game centre
POI,terminal tawang alun jember,terminal tawang alun jember
POI,taman kota ciperna,taman kota
POI,warkop kodam,warkop kodam
POI,mt muqoddim,mt muqoddim
POI,perumahan magnolia,perumahan magnolia
POI,kiosbibit,kiosbibit
POI,pangkalan jati,pangkalan jati
POI,toko agung yekti pelatuk,toko agung yekti
POI,qshop,qshop
POI,jembatan agen,taman burung
POI,indomaret,indomaret
POI,toko elektronik,toko elektronik
POI,toko elon,toko elon
POI,baliwood art's link penest,baliwood art's link
POI,vi cell,vi cell
POI,penginapan anugrah,penginapan anugrah
POI,negara ratu,negara ratu
POI,base camp,base camp
POI,toko parti,toko parti
POI,cinema xxi,cinema xxi
POI,toko panca jaya,toko panca jaya
POI,ayam penyet cut,ayam penyet cut lan
POI,ranch market,ranch market
POI,kebab bilal,kebab bilal
POI,warung pak udin terminal,warung pak udin terminal
POI,tk anak bangsa,tk anak bangsa
POI,jne,jne
POI,gaul salon,gaul salon
POI,mulya indah,mulya indah
POI,smp negeri 1 wawolesea,smp negeri 1 wawolesea
POI,nuri,nuri
POI,msc comp,msc comp
POI,kak nana,kak nana
POI,hanafiah,hanafiah
POI,taman balam emas,taman balam emas
POI,br.tiying tutul,tiying tutul
POI,pd. sinar jaya teknik,pd. sinar jaya teknik
POI,swasti bali,swasti bali
POI,tebing karya mandiri,tebing karya mandiri
POI,sdn 2 selajambe,sdn 2 selajambe
POI,toko perabot gemilang abadi,toko perabot gemilang abadi
POI,bandara pusako anak nagari,bandara pusako anak nagari
POI,toko farhan,toko farhan
POI,rusun kapuk muara blokg,rusun kapuk muara
POI,universitas trisakti,universitas trisakti
POI,terminal bus rajekwesi bojonegoro,terminal bus rajekwesi bojonegoro
POI,puri oka jegu,puri oka jegu
POI,sma muhammadiyah gedongkiwo,sma muhammadiyah
POI,komplek pesona pasteur residence,komplek pesona pasteur residence
POI,dsas shop,dsas shop
POI,hdi hive menteng,hdi hive menteng
POI,cellular,126 cellular
POI,kios pasar,kios pasar kanoman
POI,osbda,osbda
POI,mamminasata,mamminasata
POI,stie nusa dharma,stie nusa dharma
POI,al dziki,al dziki
POI,rm chinese food,rm chinese food
POI,okay print foto copy,okay print foto copy
POI,taman batu 10,taman batu 10
POI,dbest,dbest
POI,taman permata buana,taman permata buana
POI,legok permai,legok permai
POI,kawasan industri putra daya,kawasan industri putra daya perkasa
POI,warnet aruma,warnet aruma
POI,kea boutique ho,kea boutique ho
POI,pangkas,pangkas
POI,charles & keith,charles & keith
POI,kp,terminal majalaya
POI,laundry melia parangt,laundry melia
POI,ud simon santoso,ud simon santoso
POI,firman jati belanda,firman jati belanda
POI,kompleks pengairan,kompleks pengairan
POI,warung kopi kang asep,warung kopi kang asep
POI,bakso 3q hartaco blok 4,bakso 3q hartaco
POI,kawasan industri,kawasan industri
POI,rumah makan padang sahabat,pasar kranji
POI,fatur kepa,fatur
POI,gpdi genesaret mas 2,gpdi genesaret
POI,toko kocu,toko kocu
POI,musholla an-nuur,musholla an-nuur
POI,dwitama,solidcom dwitama
POI,angkringan mas pur arif,angkringan mas pur arif
POI,kp.lebak jero,lebak jero
POI,kp.tunjung ketug,tunjung ketug
POI,jembatan bogo,jembatan bogo-bogo
POI,rumah sakit umum daerah muara jambi,rumah sakit umum daerah muara jambi
POI,paradise resort,paradise resort
POI,bagus cottages,batur bagus cottages
POI,bengkel wd teknik,bengkel wd teknik
POI,dapur mutiara,dapur mutiara
POI,kelompok bermain siti hajar 3,kelompok bermain siti hajar 3
POI,rafles hills,rafles hills
POI,creo unggul asri utama pt,creo unggul asri utama pt
POI,oasis lestari,oasis lestari
POI,leyeh leyeh electrik,leyeh leyeh electrik
POI,palm spring regency,palm spring regency
POI,toko sari utama,toko sari utama
POI,warung riski,warung riski
POI,kp. lembur sawah,kp. lembur sawah
POI,kantor desa jating,kantor desa jating
POI,de'wang art,de'wang art
POI,jamindo anugrah sukses,jamindo anugrah sukses-mataram
POI,nur bordir,nur bordir
POI,gedung bika,gedung bika
POI,caesar collection,caesar collection
POI,kios bilal,kios bilal
POI,gin jatiw,smp
POI,toko saputra,toko saputra
POI,ra restu ibu,ra restu ibu
POI,toko simamora,toko simamora
POI,wisma argo manunggal,wisma argo manunggal
POI,aneka jaya juice,aneka jaya juice
POI,mts swasta darul hikmah,mts swasta darul hikmah
POI,soto ayam ambengan sadi asli,soto ayam ambengan sadi asli
POI,muara baru,muara baru
POI,toko acer,toko acer
POI,tisna,tisna
POI,daya rumah makan coto murah,rumah makan coto murah
POI,melati rias pengantin dan kursus,melati rias pengantin dan kursus
POI,nsc finance,nsc finance
POI,wisma monex,wisma monex
POI,warkop alim jaya,warkop alim jaya
POI,elfath kids,elfath kids
POI,citra kenanga,citra kenanga
POI,pasar rumput,pasar rumput
POI,queen ponsel,queen ponsel
POI,dokter specs,dokter specs
POI,dutch,dutch
POI,ceker bang tato,ceker bang tato
POI,bintang logam,bintang logam
POI,the executive,the executive
POI,palm spring regency,palm spring regency
POI,griya cempaka arum,griya cempaka arum
POI,artomoro cell,artomoro cell
POI,abadi game,abadi game
POI,esa cellular,esa cellular
POI,stasiun meluwung,stasiun meluwung
POI,jembatan cimeneng,jembatan cimeneng
POI,toko gopar,toko gopar
POI,koperasi an-nisa,koperasi an-nisa
POI,panti asuhan al madinah,panti asuhan al madinah
POI,komplek puri citra,komplek puri citra
POI,toko obat maju,toko obat maju
POI,cluster viscany,cluster viscany
POI,toko siti masrilsah,toko siti masrilsah
POI,taman permata buana,taman permata buana
POI,warung ridho,warung ridho
POI,diva club,diva club
POI,depan phdm 1,halte phdm a
POI,kho salon,salon nr cangaan
POI,depi kios,depi kios
POI,toko baju royal branded,toko baju royal branded
POI,kios jamu zahra,kios jamu zahra
POI,rm pariaman jaya,rm pariaman jaya
POI,bukit mertelu,bukit mertelu
POI,perumahan bumi cipta laras,perumahan bumi cipta laras
POI,perumahan taman asri,perumahan taman asri
POI,kantor kib kalisetail,stasiun kalisetail
POI,rs umum anna,rs umum anna
POI,vico tailor,vico tailor
POI,kampus politeknik,komplek reklamasi pantai
POI,mustika hegar regency,mustika hegar regency
POI,toko s dan q,toko s dan q
POI,nerada estate,nerada estate
POI,teras country residence,teras country residence
POI,amru ponsel,amru ponsel
POI,wedangan didot,wedangan didot
POI,depan kodim,depan kodim
POI,lios tailor,lios tailor
POI,lapak burung tebaci,lapak burung tebaci
POI,smk gondang,smk gondang wonopringgo
POI,srini,srini
POI,perumahan mulya asri,perumahan mulya asri
POI,pln,pln
POI,citra villa,citra villa
POI,griya bugangin asri,griya bugangin asri
POI,florida utama,florida utama
POI,toko rizky jaya,toko rizky jaya
POI,perumahan riversidere,rmh kedua samping perumahan riversidere
POI,ud. rajiono,ud. rajiono
POI,toko rahmad,toko rahmad
POI,graha semarang,graha semarang
POI,kyoko baby kids,kyoko baby kids
POI,perum alifa,perum alifa
POI,pt. putra bakti utama,pt. putra bakti utama
POI,gowongan asinan rujak dan buah,asinan rujak dan buah
POI,mojo sambal bu rudy,sambal bu rudy
POI,lestari reklame dan percetakan,lestari reklame dan percetakan
POI,kios pulsa,kios pulsa
POI,bengkel motor akhui,bengkel motor akhui
POI,bank central asia,bank central asia
POI,perumahan daun village,perumahan daun village
POI,winklin,winklin
POI,graha mandiri residence,graha mandiri residence
POI,perum leman mand,perum leman mandiri
POI,tpa al hikmah,tpa al hikmah
POI,laris abadi toko,laris abadi toko
POI,toko java fashion,toko java fashion
POI,kevin cell,kevin cell
POI,bakso surya,bakso surya
POI,yayasan kdm,yayasan kdm
POI,wak noer melayu deli,wak noer melayu deli
POI,avalokitesvara vipassana graha,avalokitesvara vipassana graha
POI,mie kumis,mie kumis
POI,precise-ho,precise-ho
POI,paduana musik aan,paduana musik aan
POI,toko yana,toko yana
POI,ud arti yasa,ud arti yasa
POI,sma yos sudarso,sma yos sudarso
POI,perumahan wahana,perumahan wahana
POI,pasar iv,marelan pasar iv
POI,sentra pkl jambangan,sentra pkl jambangan
POI,ayam bakar ekasari,ayam bakar ekasari
POI,candi baru,candi baru
POI,karya bhakti,parit antara
POI,pt nadzif putra,pt nadzif putra
POI,kawasan industri mm2100 industri,kawasan industri mm2100
POI,thiefa,thiefa
POI,warung sayur tante rini,warung sayur tante rini
POI,sompi,purwasari
POI,terminal bandara,bandara makassar
POI,warnet satrianet,ciekek malati
POI,wisma bca bsd city,wisma bca bsd city
POI,idah,idah
POI,rezi motor,rezi motor
POI,bengkel las mbah darman prapatan,tugu meriam
POI,jne,jne
POI,birem rayeuk burhanuddin,burhanuddin
POI,diva bintang,diva bintang
POI,agen tiens,agen tiens
POI,kubang resto,kubang resto
POI,pondok karya agung,pondok karya agung
POI,warung mak ha,warung mak ha
POI,83 cell,83 cell
POI,pesona tirta asri,pesona tirta asri
POI,bri link,bri link
POI,komplek mbc,komplek mbc
POI,agen brilink,agen brilink
POI,warung barokah,warung barokah
POI,terminal subang,terminal subang
POI,metro parung,metro parung
POI,palm spring regency,palm spring regency
POI,warung cak sandy,warung cak sandy
POI,pecel lele,pecel lele
POI,bakso & mie ayam salim,bakso & mie ayam salim
POI,pilahan kg,pilahan kg
POI,salontyo,salontyo
POI,r steel,r steel
POI,toko fashion,toko fashion
POI,mitra elektrik,mitra elektrik
POI,pondok seleb,pondok seleb
POI,water garden,water garden
POI,bank negara indonesia,bank negara indonesia
